SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
CC(=O)OCC=Cc1ccccc1,0.4472872528739444,1.9334790399999995,159.38609251543951,-0.4782500844800003,0.01605371840000002,34.75860208,0.17920000000000044,0.02037599999999998,0.003446079999999961,4.3203902282572635,-0.24494375433335935,0.0011622400000003696,4.480000000000011,19.79005119999999,-5.317777777777779
CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1,0.707408754045631,3.582595548387095,159.98433392998666,0.49416492188804395,0.0312654691136127,55.19450417481787,2.702848595213318,0.047766531075584144,-0.006715667273673308,5.16488906010621,-0.382237538399982,0.16244524037460958,86.49115504682618,374.74160221227856,73.88879316312882
O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO,1.1865832580508904,4.691375999999998,170.52023648524948,0.7187881997877501,-0.04713663157894734,44.218520250000005,-1.4782608695652173,-0.06473684210526316,-0.07700570652173913,4.493959207434935,-0.5435446900167569,-1.4026599999999996,-34.0,-149.87061025000003,-12.012538580246911
CC(C)C1=C2C(=O)C3CC(C(C)(C)O)C4(O)CC(C(C)(C)O1)C2(O)C34O,1.2461330282397016,5.646021428571426,164.21650709540128,1.9393931647054452,0.0037181937016185765,36.67076443239796,0.04849100657212077,0.01580093244194233,-0.013737175717744703,5.39987217706886,-0.5895517652878778,-0.6257992908163251,2.8609693877551257,23.16580930994866,42.78586929563488
NC(Cc1c[nH]c2cc(C(F)(F)F)ccc12)C(=O)O,1.0747846323641386,6.267146666666667,175.32236740305797,1.1067741978852603,0.08622849572649573,41.97457022986331,-0.491039426523298,0.14254895726495725,-0.03608458781362007,4.822060018593473,-0.7180798702920533,-0.7516208888888896,-15.22222222222224,-65.98248369296589,-77.28577160493828
NC(=O)c1ccc(NC(=O)NC(CC(=O)O)c2cccnc2)cc1,1.361377471641855,4.261087999999999,164.3539381069496,0.8071986524558379,0.027608676923076912,35.953931759999996,-0.2880487804878044,0.03932207692307691,-0.024118439024390197,4.620098598202139,-1.051324854680054,-0.7095800000000003,-11.809999999999981,-48.96834016000033,-14.588402777777786
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,3.347099564302662,15.105018295652169,165.79057836102118,2.2051504395900428,-0.0024042991111289398,38.98141853792061,0.050565389242137875,-0.002220407834935396,-0.019607506194441304,5.321062980035828,-1.6963262735889153,-2.163646171947062,6.118412098298683,49.092928772477585,24.19915668977106
CC(C)c1nnc(NS(=O)(=O)O)s1,0.5226077343308603,2.9400438181818176,168.31655949572462,-1.2599431869090867,0.09342366674112126,85.31181705991735,4.066115702479338,0.13849105986151436,-0.013175000000000037,4.510506361043116,-0.5266094584400118,0.161145818181818,89.45454545454544,389.69738290909066,7.358715522225623
CC(C)C1NC(=O)C(Cc2ccccc2)NC1=O,0.6417864624241032,2.477123999999999,163.80615052559673,0.155986731669043,0.012776303030303032,34.91876694135802,0.12912912912912958,0.021392227833894474,-0.0037999249249249935,4.756931077330407,-0.42619582217045926,-0.13499455555555495,4.7777777777777946,24.06489889197488,-18.619791666666664
OCC1(O)OCC(O)C(O)C1O,1.2079106874771954,4.691375999999998,170.52023648524948,0.6114313520000003,-0.033845904761904765,44.218520250000005,-1.0833333333333333,-0.043333333333333335,-0.07546458333333335,4.836578628102113,-0.6282105330175732,-1.5163599999999995,-26.0,-111.61614400000003,-19.998914930555557
N#Cc1ccc(NC(=O)N(CCC(=O)O)C2CCCCC2)cc1,0.9772877299550884,3.557731909090908,164.2920179971984,-0.04055380927354982,0.02220402933884297,35.67868342716941,0.06336088154269942,0.0320483083677686,-0.005994603994490361,4.664108314008392,-0.7377576256551069,-0.2596419979338845,2.851239669421474,15.602445504649042,-13.202881083562895
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0.7224690780898513,2.599347999999999,161.81861390847868,-0.11830012561324788,-0.007224717741935498,33.77642313888889,0.46170343137254904,-0.011940507392473057,0.0021920343137255484,4.989896260827981,-0.24668425002779742,-0.073791250000001,23.546875,112.21705541666597,-2.4839409722222223
N#Cc1ccc(N=C(NCC(=O)O)NC2CCCCC2)cc1,0.9864639765378477,2.9194262857142848,165.3077514469043,0.21148886267778264,0.01792375510204082,35.17227910657596,0.0030585877761962936,0.02670103401360544,-0.009051806148816146,4.5646407105702425,-0.7185439521444597,-0.31723281632653133,0.13151927437644062,3.688860226757363,-3.2484410430839032
CC(=O)OC1OCC23C(CCC(C)(C)C12)OC(=O)C12CC(CC(=O)C13)C(C)C2=O,1.2077575552018558,6.36199887719298,162.549633180289,-0.12371631376840113,0.016406491243084173,37.264695474299785,0.5378502338676728,0.024997785434918082,0.0029986422051678503,5.418261571137095,-0.6154033929971208,-0.09253802646968297,32.808864265928044,155.4436565589412,4.219231985910197
CC(NC(=Nc1ccc([N+](=O)[O-])cc1)NCC(=O)O)c1ccccc1,1.1684818866787423,4.363999441860464,164.4369112654996,0.6206141444537998,0.026877748977368804,36.132383213628984,0.08218201484832056,0.03877175252706069,0.006736178032351622,4.610313665310101,-0.7083548257748655,0.290144385073012,3.6160086533261047,17.237263065440857,-22.353208941770326
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccc3ccccc3c2)cc1,1.0417936205763199,3.4308919090909082,159.00808200317576,0.9573275200385947,0.023369613859727502,33.36164258832644,-0.07977003233920177,0.032401229897252595,-0.011606020930650421,4.772780116808944,-0.790906211120821,-0.3646212685950417,-3.6694214876032816,-12.253895767561753,-6.271751606978877
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C1CC1,1.225479315864858,4.465891914893613,168.09323348077078,0.8117314598708161,0.02087580356296435,36.99726467994567,-0.09817790855590747,0.03293906106036797,-0.014335312924400193,4.8613064854605295,-0.8569806091508367,-0.5013770194658218,-4.712539610683558,-16.74079793526417,-18.340585860872203
