SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
CC=C(C)C(=O)OC1CC2C(CC=C3CC(OC4CC(OC)C(OC5CC(OC)C(OC6OC(C)C(O)C(OC)C6O)C(C)O5)C(C)O4)CCC32C)C2(O)CCC(C(C)=O)C12C,2.6250956166954555,14.085575058823522,164.88978141957298,-2.157552578785966,0.00022518636403387715,36.85826074459343,0.5105633802816901,0.0031382958789802186,0.0012976460079682495,5.3408155313572525,-1.1494040954681648,-0.6109216055363262,72.5,340.5627365030289,-26.191300746707977
CC(NC(NCC(=O)O)Nc1ccc(C#N)cc1)c1ccccc1,0.9820000385676301,2.919728,163.55714256704502,0.5390594684894652,0.014362162162162156,34.5981556859504,-0.08668503213957764,0.01945623185168639,-0.011927607897153374,4.589921853951969,-0.6512781807628142,-0.38981599999999983,-3.9008264462809934,-14.197789776859414,-9.572098829201098
CC(=CCCC(C)=CCOC1OC(CO)C(O)C(OC2OC(C)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O)CCC=C(C)COC1OC(CO)C(O)C(OC2OC(C)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O,5.3363480560031675,24.22546254545454,167.0428256796692,-0.10982062335808787,-0.013621208599225868,40.21512096066115,-0.04339869281045782,-0.01658804500703226,-0.024686677253821586,4.971196475814359,-2.49102764373544,-4.086819834710746,-7.37777777777783,-9.342492766942868,5.40584022038567
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,1.8561620006123956,7.6113491320754685,163.07494986046183,0.4181109252620584,0.018111472270145108,38.98758552367389,0.37264457838720366,0.029632712922139787,-0.010059222818281062,5.4740676478346995,-0.9937465154910936,-0.7041016162335353,21.613385546457813,107.93419343823423,0.10220867449863323
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C3,4.297445595662549,19.071753022556386,166.2141799787514,2.370480347755352,-0.007897989754670745,39.86876203945955,-0.013245519814574168,-0.010682901908070025,-0.024638797840465784,5.321392024374857,-2.127067880009406,-3.144645106450339,-1.8543727740403835,18.069603829047505,35.04166666666666
NCCCC[C@H](N)C(=O)O,0.7778400665556517,2.3694793333333326,172.62483175435355,0.44156008943332503,0.019081861111111115,37.235745187499994,-0.9178743961352661,0.02389361111111112,-0.032666334541062804,4.177243029969619,-0.5277453578328848,-0.478886694444445,-21.11111111111112,-95.90010906249984,-27.388888888888896
O=C(C=Cc1ccc(O)c(O)c1)Nc1ccccc1C(=O)O,1.5511129160206498,4.3765835428571425,159.1753047307925,1.5269329944240688,0.01849879189720331,35.38103122122449,-0.5632426303854877,0.026596970521541943,-0.03184853514739226,4.641360755733897,-1.0196644713962653,-0.7900471869387751,-20.276734693877557,-86.420559192653,-25.24260770975057
N#Cc1ccc(NC(=O)NC(CC(=O)O)c2ccccc2)cc1,1.0290889245525194,3.349913368421051,161.03533894029567,0.670061997766641,0.027336154141721008,34.375709640581725,-0.16826479153349036,0.03829335850236795,-0.0146255575680091,4.607903930625838,-0.7878050692215735,-0.4005862465373956,-6.562326869806125,-26.478280930054872,-6.940827947060637
NC(CC(O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,1.535094760280695,4.664460108108108,164.41999925082388,1.8243412562508008,0.02150745310561526,37.81510861650839,-0.6116835185113993,0.02916120676661216,-0.037571208334935206,4.818780251736143,-0.9952052485132672,-0.9827646515704891,-23.243973703433177,-98.61245477867003,-77.44338426264102
CC1C2CC(O)C3C(C2)(C(=O)OC2CCC(C)(C)C4C(O)OCC243)C1O,1.1994091373477462,5.6460214285714265,164.21650709540128,1.4660544006072636,0.007579572850451665,36.67076443239796,0.3155612244897962,0.010972942455670856,-0.008175051020408141,5.41462934840175,-0.6312537091686741,-0.48574867346938644,18.93367346938777,96.93581484183646,-1.1303168402777808
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.4174456688235022,5.829399999999999,166.45633472905058,-0.5368023546560784,-0.004034521739130439,37.97431287072727,0.3097507448819411,-0.005909988139000051,-0.006954498125780929,5.124782152475554,-0.6091683895267135,-0.45996400000000026,16.107038733860936,77.70603101622012,53.37042436022028
C=C(C)C1CC[C@]2(C)[C@H](CC(O[C@@H]3OC(C)C(O)C(O)C3O)[C@H]3[C@H]([C@](C)(O)C/C=C/C(C)(C)O)CC[C@]32C)[C@]1(C)CCC(=O)O,1.9198836440775227,8.832272914285712,165.035404884928,1.9857379479010588,0.007195074090420876,35.193629554285714,0.042690854119424665,0.013614881359242303,-0.008724431594860048,5.360957017191053,-1.0660329460355362,-0.7647963689795859,4.6106122448978635,32.459116480001285,10.722190728143092
N#Cc1ccc(NC(=S)NCCC(=O)O)cc1,0.889922307374588,2.4559966785714273,162.17088058899427,0.5246175132857156,0.022749287453617796,53.82153955102042,-0.4234693877551026,0.024440340909090887,-0.02130293367346944,4.492283310157246,-0.6292688037952798,-0.4395267142857142,-11.857142857142874,-50.59667428571431,-10.918515631561267
