SMILES,BCUT2D_MRHI,AXp-6dv,piPC4,GATS1d,Kappa3,AATS7i,AATS8i,GATS2v,MATS1v,GATS2m,MATS2s,MATS2d,GATS3dv,GATS4dv,ATSC5c,ATSC5d,GATS6s,ATSC7dv,MPC5,BCUTi-1h,fr_Ndealkylation1,MINssO,MDEC-13,PEOE_VSA8,MINdO,BCUTdv-1l,fr_NH0,naHRing,SlogP_VSA10
CC(C)=CCCC(C)(O)C1CC(O)C(C)=CC1=O,5.938905604805097,0.028643337549325163,3.9889840465642745,1.1884057971014492,3.786313953271436,160.34460002401934,170.6869195007425,1.0353471150993672,0.033447904081642284,0.8455451720221506,0.03883648488740685,-0.14229249011857714,1.2208692528735632,0.9438378033205619,0.23954019360567927,-3.1224489795918347,1.0939116546810894,-38.28571428571427,37.0,13.636913320695582,0.0,,4.9812870263797855,0.0,11.931030013857395,0.9921680855063238,0.0,0.0,0.0
COC(=O)c1cc(NS(=O)(=O)O)cc(C(=O)OC)c1,7.8668641398108425,0.014603347395773665,4.708403440629744,1.1364296081277216,4.228579655951432,167.88761746885547,172.8336253052433,0.6820409586382837,-0.026292419809272695,0.8285762437431722,0.3777001411336102,0.028664731494920208,1.0006119260843416,1.1537956125108602,0.14477615490421641,-5.605555555555553,0.969507700911476,45.4567901234568,42.0,14.539668439809093,0.0,4.458977702191988,2.565378780242026,0.0,10.714133755353993,0.6444450722586765,0.0,0.0,5.687386274683562
C=C1C(=O)OC2C=C(C)C(O)CCC(C)=CC(O)C12,5.909052864887929,0.01950866416555768,4.30406509320417,0.9983532934131735,2.795928860038794,165.7462202216438,182.085360651632,1.0125432175547968,0.04928876015036468,0.8483438669995802,0.05130514640952278,-0.06586826347305397,0.971845094664372,0.98302925989673,0.17136541396017899,-5.0887573964497035,0.9574980288550474,-73.56015779092702,51.0,13.642932204545739,0.0,5.218604497354497,7.2584701483343315,5.573104530069267,11.606785241874526,0.9950088516363201,0.0,0.0,0.0
O=C(O)CNC(=Nc1ccccc1)NS(=O)(=O)c1ccccc1,7.896801177321301,0.021006216054951503,4.995521656286208,1.135804685396284,5.114307353637753,158.81856934307754,158.41185911043098,1.0912732184214988,0.04711912217276918,0.9043231387749328,0.2692218071639276,-0.10460345541461218,1.0935334022542638,1.0275129912903467,0.5517818924551473,-1.0969529085872576,1.364025970063343,55.86826715912589,50.0,14.557106337388667,0.0,,,0.0,10.697062424908744,0.6442362147113925,1.0,0.0,5.687386274683562
O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,5.970703936155567,0.017128055532526835,4.618826512435577,0.9027238726977628,2.1584963374457726,161.77938985810644,159.5515068576976,1.075797725516636,0.04568596465696971,0.8628203235728633,0.04810292585889061,-0.1229881921982776,1.077119883040936,1.2522644927536237,0.06562577076909552,1.2163265306122466,0.8552682816446748,-8.115918367346941,63.0,14.543856576362801,0.0,,,12.965578028838586,11.93103636516335,1.8561945349316278,1.0,0.0,0.0
OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O,5.209084915073781,0.011968265062210083,4.312475571712766,1.0949750830564782,2.62776870570961,161.28093371472352,166.48727893111632,1.1738210349100058,0.08158484594219609,1.0234592677106056,-0.2004990254143162,-0.12693798449612387,1.0381490920675376,1.2165592264302982,0.08679486706106943,0.30449826989619305,0.9458295398015784,-19.0,48.0,13.633661356424657,0.0,5.20223261526833,,0.0,,1.9860220105809934,0.0,0.0,0.0
CN(C)C(=O)Oc1ccc[n+](C)c1,5.691406773368171,0.013579995239613363,4.137164559405029,0.8620689655172414,2.7399686665944647,175.48205371583649,160.4598794770575,0.6048073313122516,-0.17367472722805177,0.8032020030124604,0.24725170614418845,-0.1355252606255012,1.095020021515659,1.4710482635342188,0.06160176502166221,-5.75,1.0352123891791865,-52.40236686390533,21.0,14.551723456153939,0.0,5.022777777777778,1.9103196584195121,20.16171103381599,11.117970521541949,0.9940314884095344,2.0,1.0,4.794537184071822
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,5.746474343769751,0.01996677599172227,5.342334251964811,1.0875863885509303,6.689226133361146,162.07783657168025,164.92348988984628,1.1032230355390478,0.09757217992679057,0.9273709047137652,-0.0492532808591509,-0.042145941670016826,0.9948233745100614,1.0341955635357047,0.25202872007331356,25.9512485136742,0.7527709308380557,3.287752675386457,271.0,13.649884982344062,0.0,5.585285718042215,7.103066036678042,0.0,12.65967824975182,0.9950265697492295,0.0,0.0,0.0
N#Cc1ccc(Br)c(N)c1,9.103669386283348,0.022297884086802167,4.210274029229161,0.8499999999999999,1.2814314881302433,,,0.7797850587768849,0.12212821882757693,0.6236352382940477,0.03127434030252486,-0.3327922077922079,1.0436759803391666,1.018759154392505,0.06793595635161018,0.6666666666666673,3.936372698063874,0.0,17.0,14.563281839826312,0.0,,,10.160105790515976,,0.2560180876383651,1.0,0.0,5.687386274683562
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,5.908959727526188,0.010360575004681535,5.584905090418781,0.8272161049938829,3.8680562614814904,156.52796761025635,156.4163765155206,0.9600810941903362,0.1895073125021592,0.6575632254365622,0.006834708872225883,-0.16846846846846844,0.9856468023255813,1.1398127564979479,0.1372700042927228,6.78892733564014,0.8009634736262006,-28.333333333333336,123.0,13.644664761005123,0.0,5.479199263038549,,29.680458743243218,12.721634175275048,1.985039156259515,0.0,0.0,0.0
Cn1nnnc1NC(=Nc1ccc(C#N)cc1)NC1CCCCC1,5.936444763404052,0.013513810748369158,5.038169394289575,0.8428367783321453,4.0701209585530895,162.8637199715984,165.35911873868136,1.0692354284183911,-0.01915153214011939,0.8605611723293846,0.19715722976134767,-0.09385245901639352,0.8642148316337908,0.9832791033984092,-0.0964041534845553,4.826446280991735,0.7328879012596117,-95.15702479338842,58.0,14.782471537822683,0.0,,1.0381091163462641,13.08951281182515,,0.9969627820669622,6.0,1.0,11.635725555670057
CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O,5.763056647199519,0.01934008947085028,5.480638923341991,0.9121448621173612,2.4296382946454473,164.22891197032646,166.47382032570562,0.9374423614812236,0.09488084136673659,0.7668299961847367,0.10646620045122086,0.12855777698664017,1.0916465597065417,1.0872541853029594,0.1822349609411139,-56.94459833795013,0.9765874370959541,52.54016620498615,283.0,13.645435141461526,0.0,6.078617291824137,21.3957179840348,29.08661465404235,12.719951100128092,0.9930528189253808,0.0,0.0,0.0
CC(NC(=Nc1ccc2ccccc2c1)NCC(=O)O)c1ccccc1,5.890552925143961,0.013462243713711125,5.345320220143373,0.8688495946323732,4.60106970701486,158.56083219723774,158.560910330417,1.0362360139887465,0.048048970508174325,0.8928256015448366,0.22173140651569,-0.1086900684931507,1.1706882426240452,1.0454799500391236,0.599563888577418,1.5092802172928916,0.8209016076673364,-6.2390221819827945,70.0,14.557207434907358,0.0,,1.875750655348558,0.0,10.941499433540379,0.9939465963193217,1.0,0.0,5.687386274683562
CCOC(=O)c1cccc(NS(=O)(=O)O)c1,7.866852448240769,0.017700093971471147,4.4557997293338225,1.274,3.872318339100347,170.15289714236084,169.44552983943967,0.9752319919821383,0.0018285966080496187,0.8463227354826656,0.4764956408770689,0.05177272727272728,1.0531415718286363,1.09019892216161,0.25862012163310255,-2.7901234567901225,1.1434987255508686,66.78326474622772,29.0,14.539665138961187,0.0,4.734376181027967,0.7211247851537042,0.0,10.535787903124213,0.6444471512701534,0.0,0.0,5.687386274683562
CC(Cc1ccc2OCOc2c1)NC(=O)C(N)CC(=O)O,5.855629787539569,0.014965269309437885,4.618826512435577,1.0134026258205693,4.090178023804257,167.10347655439708,165.23290086503545,1.0219679205546799,0.04150361910467595,0.8356943572486553,0.14150297499357534,-0.10517553039672714,1.057711950970378,1.0289417613636362,0.22993100342611278,-1.5253122945430644,0.7183024904226912,6.0,45.0,14.540786466063572,0.0,5.227298408306532,1.9979624643422698,6.041840829147961,10.513604414956362,0.9939351799442886,0.0,0.0,0.0
NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,5.917038174494789,0.017370828846303046,4.861748513388538,1.0819572608062165,8.666680140237316,164.77147737394333,164.17337724023332,1.1736170448175751,0.06057532225654727,0.9170766661979215,0.0926485406610199,-0.23925511833889937,1.1394371518707134,1.070810629024347,0.5712606383106372,-2.5401662049861495,1.1364078236564887,-93.29732225300087,62.0,14.543436510362998,0.0,,,6.4208216229260096,10.717718646043682,1.9842381091041452,0.0,0.0,0.0
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,5.8499537264366195,0.020411698931189607,5.214935757608986,1.040719696969697,3.9894758802941084,165.38840494120078,166.35902445245006,1.0747128025363062,0.12135601450449951,0.877226678033841,-0.029255496367654257,-0.01399470557851249,1.047634868618448,0.9784021403930394,-0.4190853218730886,-0.15999999999999837,0.9686777557671519,13.610519031141857,217.0,13.645340474520046,0.0,5.150888740073196,4.483127799573366,30.25055986824407,11.824183207348288,0.9935928321324556,0.0,0.0,0.0
CC1=CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1,7.932405972523552,0.0375454166206755,4.784361849773118,1.0016835016835017,2.18413886030837,166.4176514725982,165.95769903978987,0.9569009945868057,0.07450684576167672,0.7923055006936892,0.21916100085672283,-0.10688920454545467,0.8560682375613177,1.1921226986048292,-0.07885499571341385,-3.679999999999999,0.867461497188628,-99.19546485260773,54.0,13.647113889419831,0.0,,0.9654893846056297,0.0,11.594548374905518,0.6442291211787854,0.0,0.0,0.0
C=C1C(=O)OC2C1CCC1(C)C(O)CC(=O)C(C)C21,5.909848752562066,0.02170845248480953,4.394449154672439,0.9729439382485182,1.5547428867330584,168.5761206703147,178.8749924529629,0.9831652886336696,0.062414478847984164,0.7867221915604189,0.05700733804174618,-0.05044861337683511,1.0210044374043896,1.066938442979333,0.24386474106062656,-2.4536489151873817,1.400266204256682,-23.915844838921757,90.0,13.643251773096747,0.0,5.477476851851852,7.754247887104773,35.16263476087624,11.71985615079365,0.9935987903635276,0.0,0.0,0.0
CCOC(=O)OC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC,6.0494175799374945,0.010198813124769635,3.912023005428146,1.0863228699551568,6.65216930233203,167.06294402153455,170.63327708348396,0.9934680272280706,-0.06445151460491608,0.7186407277832939,0.16745383112319315,-0.013893993971918015,1.0223361621876472,1.109244067263869,0.37326083714010344,-4.4238227146814415,1.1172574365038128,-166.94459833795014,30.0,14.540795145927257,0.0,4.164859930083145,2.5997973843445195,0.0,10.4368274302411,0.987941712324634,0.0,0.0,4.794537184071822
OC1C(CCl)OC(OC2(CCl)OC(CCl)C(O)C2O)C(Cl)C1O,6.213310781834502,0.02005817285576327,4.143134726391533,1.1996196327993565,3.7060994917991747,163.5570449337276,169.42017269026243,1.0980448916377878,0.04876356793550861,0.9414930013705974,-0.10444950899266489,-0.07124385074568834,1.3253320600692569,1.2305175467589509,0.05475501651416616,7.842950624628197,0.6092260748964454,-55.31315134289556,73.0,13.636510565947361,0.0,5.411304406021668,,0.0,,0.7670987360368311,0.0,0.0,0.0
O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(O)C1OC2=O,5.875182430906548,0.012786437624089805,4.8352893510387265,1.0843515037593985,2.930254745900708,159.5417639842906,156.72710491944605,1.0635516394361544,0.10609919204865825,0.7598801950502808,0.02820101855763857,-0.21235380116959057,1.0519891500904157,1.2047920433996382,0.03879100763119628,4.64,1.0561766774439363,-18.359999999999992,84.0,13.646105053323062,0.0,4.9046280659876444,,18.9176633526859,11.54262265026355,1.9808892913625267,0.0,0.0,0.0
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=NC#N)Nc1ccc(C#N)cc1,5.987932521353544,0.013214113477459382,5.150397236471415,0.9693794671864848,7.9792147336845884,161.87877673435855,164.38460961728293,1.0656680067122675,0.014003864753109706,0.8472066622023259,0.13699784046861369,-0.17572463768115937,1.0712654940497142,1.0760859194754282,0.5863986142913798,0.21938775510204145,0.9950238348384612,-96.91198979591837,76.0,14.571083356027893,0.0,4.771408692860678,1.5503297580486,12.10820789760957,11.381703128778,0.9975698103179433,3.0,0.0,5.687386274683562
N#Cc1ccc(N=C(NCC(=O)O)NC(c2ccccc2)c2ccco2)cn1,5.85955171169037,0.011400639197295195,5.291103912029735,0.8659126967983398,4.954217493803022,159.03053315764652,158.77075316219344,1.0556893617467316,0.02282162045859787,0.885438843117082,0.12781285546560597,-0.13027750503849922,1.1260035682426406,0.9701553235031747,1.1300339978258045,-1.4153086419753078,0.6927787459125914,-0.674074074074074,72.0,14.564128327178334,0.0,,,0.0,11.011952809896531,1.9900059805811217,3.0,2.0,5.687386274683562
